,PSMs,F1.126.DMSO,F1.127N.DMSO,F1.127C.DMSO,F1.128N.MLN4924,F1.128C.MLN4924,F1.129N.MLN4924,F1.129C.CSN5i.R,F1.130N.CSN5i.R,F1.130C.CSN5i.R
SUOX,15,-0.532097085727171,-0.433632220888319,-0.126892830229517,-0.52262582454097,-0.868842658927818,-0.711704354887312,-0.57774659120933,-0.327397658721253,-0.728325777226894
IRS2,15,-0.759204070367053,-0.540215694511144,-0.650896335013929,-0.575717028128921,-0.900156475641408,-0.793463362846527,-0.640115886408267,-0.675195727593012,-0.462150628235655
TELO2,25,0.400203565276726,0.292572480747669,0.192180801351883,0.235647098382969,0.854217555116872,0.440542899967479,0.437727764717343,0.258023982206682,0.451242901235227
MRPL4,19,0.665883202807143,0.832838212652165,0.693502587864902,0.316444323399757,0.614894269699764,0.485816117333723,0.62695192498424,0.673290996804724,0.326820540843055
PANK4,19,0.193238071358536,0.126367205591571,0.0366666336336738,0.0838940604097118,0.310845199073963,0.162933154629942,0.224083973764841,0.102639100821484,0.325903204358351
GPD1L,16,0.722817101441898,0.874054562674504,0.683765910926354,0.524618486195845,0.820855711365516,0.645588863350843,0.814109250779326,0.722990870685607,0.616552233319844
MRTO4,28,1.74326331273164,1.43730376454961,1.26671342199662,1.49100007399753,2.27626823881205,1.68615963921913,1.64079074441979,1.4650766222017,1.57035887502439
HIBCH,26,1.55939592054083,1.72546981125946,1.89082073690814,1.34709674841105,1.21867409086568,1.29123966423367,1.64170376167715,1.76752832073226,1.48191534568111
DSTN,40,2.1400842105247,2.55996110806615,2.37235670368263,2.42739378307276,2.07442717127648,2.13537072718469,2.32706815935614,2.4726350353697,2.19104919167351
WRN,18,-0.380907951638466,-0.207679378558847,-0.679198415849129,-0.487191204325759,0.182560617653534,-0.266380041164895,-0.0935347675140399,-0.140312106120758,-0.0964325743428986
RPS10,31,1.38587711755108,1.61334551039254,1.02647003823647,1.92207534604497,1.78457894395229,1.63201783779467,1.68411839225103,1.57582477608399,2.17661984268199
SERPINB1,18,1.0421890172663,1.21383004684191,1.05304061716129,1.23927826178593,0.928026578802884,1.10158052809387,1.31085818870775,1.20196267571855,1.56375969341304
LAMTOR2,24,0.459020330840133,0.557483447321482,0.732670539588478,0.419032513383593,-0.0356664796383512,0.247822052216454,0.394702370253672,0.655665492064358,0.310867788603908
CUTC,12,0.232649056423899,0.407949418989883,0.336256112457741,0.501117698279014,-0.160458680900264,0.225129466356352,0.427938161506663,0.518982591961251,0.458710848153824
POM121C,17,-2.4797664336239,-2.32535334860483,-2.63928127519299,-2.1923174987022,-2.29892724060922,-2.40668138175778,-2.37933208292563,-2.17652773626656,-2.21478197077417
GTPBP6,16,0.614703126566852,0.467145643440274,0.271236993580057,0.38024722208886,0.993461347389342,0.585528005086866,0.537560587311136,0.469180267329156,0.491478214272634
WBP4,25,1.02948839698318,1.06074484598874,1.37418329529362,0.919571904974163,0.786878616723207,0.799674076215522,0.936716058615477,1.03221000680759,0.858667884079162
CAPG,21,0.580062488263279,0.782010892437377,1.05753697326778,0.701564373906956,0.469161925116866,0.470758690752126,0.766686902746459,0.841353320120476,0.549527343318445
LZTFL1,25,1.98204123458072,1.89766156404978,2.23102603169005,1.82444222608103,1.48796257091996,1.63890185371241,1.86300049294734,1.64778390853177,1.82263797093962
XPC,18,0.313007207118156,0.542997184516283,0.0338609702438433,0.333126827777976,0.957527369589751,0.430506720078903,0.214003027132552,0.160432568285422,0.378963683419403
SKI,17,-0.535771522787977,-0.239505314023473,-0.568820868076031,0.123916169853098,-0.35097398837881,-0.262674486796666,-0.0545617049828859,0.0394690147804173,0.212848020516915
CASP6,16,0.491325858130246,0.634804672090119,0.389902387496596,0.686570290480946,0.260120870051427,0.47992996049093,0.660997040048978,0.555880884850348,0.938135198415814
OSTF1,26,1.34563196844088,1.42800910580469,1.69937960588157,1.41307411175569,1.14506612983349,1.2349922129851,1.37871316614205,1.43385374895708,1.23964138246681
HIST2H2AA4; HIST2H2AA3,60,1.50996468138267,1.74421238138659,1.13496381188809,2.06988204223432,1.96651807891132,1.59345492085849,1.65955535406822,1.81087101754775,1.77722023281372
PHC2,18,0.181804968217079,0.324070808442713,0.443388189619187,0.376718985943251,-0.0842107227775362,0.151962036808937,0.348923837904977,0.50701420703102,0.293329475773708
HN1; JPT1,31,1.39072453361138,1.42474177641368,1.60013636544236,0.498089854287477,0.868416173388923,0.95392602735409,1.05876609643348,0.507958182643902,0.343052285118555
UQCRFS1,28,1.47780117078154,1.62374496360493,1.66884819659624,1.43144295145211,1.04159943565,1.28378385931462,1.3792825789929,1.59626351776577,1.26546784120656
NTAN1,16,-0.131370603631257,-0.150609637263532,0.0583425302851772,-0.130315374250777,-0.323585037052364,-0.313520862376093,-0.112868883543399,-0.111031312388745,-0.147243115612273
PPIG,18,0.620743427641571,0.531996787790241,1.02175765436062,0.734343745935885,0.384429013681686,0.651230548128343,0.794210593252917,1.04970030823265,0.523277777155165
GTF2E2,18,0.280036558953681,0.692187448561816,0.108984471881863,0.946794380889774,0.394772056337368,0.369494241412641,0.658617485024985,0.609157182152581,1.00115063975346
RPP30,20,1.41591998703545,1.53711454782489,1.27713111249389,1.42841660838387,1.58245119399022,1.42185932436466,1.59943359439291,1.6355465064563,1.55912223963225
C16orf88; KNOP1,15,0.25925956072922,0.508378764002513,0.0691166594761814,0.673273467867487,0.144294404521428,0.304289003875482,0.22875793586881,0.248813299457728,0.38434902134323
TSC22D1,19,-0.774599973030094,-0.793959529422642,-0.452619388992202,-0.757961258939158,-1.02490425578993,-1.00169754714286,-0.745038549250985,-0.665488417110362,-0.898417524292427
CASC3,25,0.561191806715744,0.669206294491401,0.981675228967722,0.572765041558668,0.331411864917895,0.41029982359659,-0.10745861709897,0.0402996843724566,-0.23806151725182
LCMT1,17,0.503363368302642,0.803145559416864,0.713511732336872,0.869851956174983,0.333325042399137,0.626533499340983,0.793027625314187,0.836579341439665,0.781408710633723
HDDC2,19,1.01356306915312,1.31969126030572,1.4330437101974,1.06365387184541,0.877294999294307,0.895538732921324,1.22305952291757,0.943079730298102,1.16942739427432
FBXO30,17,0.784011490698473,0.807713531971253,0.829820416014185,0.741128309439897,0.769496891059697,0.783277612666376,-1.32523558669458,-1.40943668442268,-1.75311925497408
DYNLL1,60,0.740360106547294,1.21082766111425,0.939510658626753,1.11010047709234,1.18759281792312,1.06803473316684,0.999088348833437,1.11604015446504,0.876131620224095
RNF219,20,0.463108310189277,0.761436876175264,0.863526353301154,0.66152930512999,0.315933790838596,0.519705389476536,0.665457132982164,0.807598888413287,0.476841456223752
PPP3CB,19,-0.390566800381038,-0.418615185247596,-0.488304778514728,-0.344605297980554,-0.477599205980257,-0.297509108560693,-0.344199785809685,-0.396211215241204,-0.169708456516942
ATP5F1,24,1.11444987923082,0.977472020289889,0.887424903171672,0.884722372470392,1.72032942117587,1.16568586494968,1.06727212758889,0.957977085580843,1.09179416239249
PAK1IP1,20,1.05313131525478,0.605721281769604,0.615895091278759,0.755085676626258,1.7694968910597,0.955994711885777,0.862217347393536,0.698918690018241,0.821271628317881
RPS7,32,1.89788088561112,2.06303926094155,1.64874035875363,2.08998776765492,2.09282560943196,1.8945711213063,2.06547695244166,1.98105870505465,2.0600121485221
WDR6,14,-0.300027142354637,-0.397580081320646,-0.617430258737873,-0.347974265836552,0.00990249445086988,-0.253574607238205,-0.300892891558114,-0.368700186836707,-0.0458065012729314
PAFAH1B3,22,0.696368413449882,0.814214219043121,1.03917541545113,0.786211508291652,0.338573236066289,0.535043866695638,0.728762798322517,0.812747400485442,0.721982363864212
DUSP12,20,0.62103043118176,0.804256254655254,0.796067237881624,0.798804349951347,0.0532057427478456,0.509773597501857,0.796311255284358,0.805087547830786,0.845093826139694
SBDS,24,0.736126804595692,1.01130350566072,0.272626013051392,1.05891611324256,0.855882203425661,0.876846244003936,1.038222305051,0.875400403939462,1.61835157258449
TIMM23,17,0.331978119523281,0.407863459860899,0.379994484863362,0.023805805250797,0.352711610548516,0.135955709489854,0.472216803365844,0.478141134900778,0.358654990383949
RPP40,23,1.00666020889843,1.19128321951648,0.91684709465852,1.16899038871073,1.47686306598252,1.306494037603,1.19018656813157,1.16799893009951,1.15849375087684
TSEN34,18,0.172142393853587,0.395604967259125,0.433487302440508,0.435405416943977,-0.00200867806651317,0.160819180694508,0.352051100544104,0.425248730265677,0.334503225629353
COPS3,20,0.812186057743407,1.01790804892887,0.774659605476119,0.999949037583756,1.25970176217267,1.1382465555082,0.698405237817052,0.653728208248493,0.71113313963631
RNPS1,21,0.909205914036519,0.628842961782041,1.06322377998004,0.397605385256183,0.555626417553398,0.563153767960321,0.655004603639492,0.756088863639361,0.351190354562233
FUT11,17,0.0113205233799309,0.114828101358475,0.452433879835425,-0.0482437272100551,-0.202688026943074,-0.15308309258352,-0.0688294498266302,0.136993278925713,-0.189115742454527
RPS12,63,2.33075036851779,2.64002848004303,2.59233103440742,2.40714864777599,2.13067611808621,2.18293084406049,2.36243400520699,2.30178114054587,2.15555373744163
TDP2,18,0.142560296757226,0.279759248125153,0.311757650976519,0.200066470585526,-0.236935160801728,0.0161048868987326,0.198202252683426,0.293991218384239,0.164304545908522
VPS16,15,-0.131008071893984,-0.44647414045923,-0.394460349886216,-0.209539366369523,0.353497392180627,-0.012547648729182,-0.131466963039879,-0.348522304899076,0.0125979349219172
PGRMC2,21,-0.497103750056915,-0.432862249668201,-0.170853709058074,-0.555952739902366,-0.618418740798027,-0.496958340093848,-0.662841599129374,-0.630128816769291,-0.760699616852241
TIMM50,25,0.9373084179384,1.34509809518259,1.23403393098669,0.912387449784612,0.898986808344521,0.918351216935502,1.03566837050369,1.32026802866283,0.87913645347049
CRLF3,20,0.596210037227277,0.805692356800876,0.827324578266623,0.782186921550565,0.421022167259808,0.577763988747984,0.719660156137232,0.89960140015981,0.588295127420052
HAUS1,21,1.43134430867448,1.38000245816139,1.67042972761144,1.35197639805852,0.993057993772151,1.18385899348449,1.26703507860646,0.931357171320849,1.24566862027103
NRAS,23,-1.70729702921016,-1.73544554692236,-1.62406165722055,-1.74731401473965,-1.99819441218691,-1.89134508008669,-1.7685225627776,-1.76231770763896,-1.82709943040309
TBCB,35,1.62532864690655,1.76187411254998,1.83992813748314,1.81896392271658,1.26438883030236,1.55025609220318,1.75424603125724,1.80341088883711,1.69007824001147
RRP7A,15,0.168121693383771,0.24467071874173,-0.188902050581921,0.659530353091974,0.525262938847211,0.233899675984084,0.305521683109545,0.24932654968225,0.933505486878532
OSGEP,14,-0.192345576858706,-0.159880916847428,-0.302207416030043,-0.0415144326965464,-0.303131549009388,-0.162834557364453,-0.069427012292568,-0.0992220100991119,0.0945976065529006
CCSER2; FAM190B,21,-0.227181722675475,-0.127501910710786,0.0692308464279137,0.0168714491176178,-0.268625621103181,-0.0839901580290903,-0.265132071265878,-0.173635320780688,-0.316531362380838
CAMKK2,19,0.0982036611936969,0.210186999929956,0.376861195136694,0.249602936391925,-0.231504387459136,0.0382036028678083,0.227104305529313,0.204929223076862,0.148514671832213
PITPNA,20,0.388956060351454,0.711817209167224,0.544837259883199,0.589863546833751,0.103491537881721,0.361913062428238,0.656450842085389,0.616655448166084,0.779399758803965
GPS1,18,0.424331265172606,0.276561617651167,0.127087386277458,0.304691978889929,0.802040045445555,0.612747552599291,0.17356587863814,0.000365934064330276,0.187619485723879
TM9SF4,22,1.12247955391355,0.943302640968453,0.764399772855935,1.12559883127212,1.5843937217322,1.27212299855178,1.13601142798053,1.08238760668699,1.26513289268724
EIF4H,39,-2.34025000273896,-2.33740696789905,-2.03381612851716,-2.57769321889486,-2.86865937809915,-2.66449099223544,-2.3751889558582,-2.30446712482114,-2.50672301582024
CUTA,16,0.944148981002819,0.767613151022934,1.18397886867849,-0.807584270259657,0.308334684742755,0.129860268158923,-0.0316734135883205,-0.545256102963505,-0.98774416563082
OTUD7B,14,-0.0928519294680079,0.0359300780296756,-0.024525736887913,0.0658952168833729,-0.400590034800551,-0.160993944671265,-0.0138507068740612,-0.00709303050981269,0.106612089296474
RPUSD2,16,0.597596156813912,0.900321981488347,0.790052398999888,0.813435738828872,0.328617258712617,0.604926220887863,0.882133215758085,0.849026706199579,0.942869771497969
PQBP1,30,1.81679746581641,1.76935383855431,2.14734753634392,1.77541452967577,1.4629494313631,1.6564915114012,1.71934882416859,1.92134331904199,1.65577440540744
ARHGAP35,15,0.289817579746266,0.310984011811769,0.0431920403072645,0.558440585318888,0.774258168154569,0.566906987411425,0.517964033948429,0.313264997520491,0.712116428247105
RUFY2,18,0.643454534360966,0.62426297367878,0.558729865081574,0.571325260241181,0.626188078006031,0.639397029636575,0.616661458741852,0.623085607010758,0.667553353845818
STK25,19,-0.0119661672069675,-0.267237232472301,-0.386138746886148,-0.330053959409272,0.0598650152210816,-0.0542183477944373,-0.197862310993264,-0.24470591016062,-0.211315554628802
PCYT2,18,0.825011210323991,0.756719759876896,0.950462375104015,0.929292122741597,0.336825958621796,0.748079332866258,0.969199694732021,0.961865415726932,0.959289900556614
GNPDA2,19,0.203144286021729,0.192631042873762,0.0545409601253208,0.209440970212396,0.186887602198025,0.121566727969055,0.397126631830224,0.179624690947513,0.719399952661504
MLEC,18,1.16443438615523,1.06440325370732,1.03479679775798,1.05974756731066,1.33065386404939,1.14323640643712,1.0524633557805,1.12658269244633,1.14685341791319
ECI1,24,0.507793465646614,0.623522902337585,0.66144470786611,0.650922632227632,0.154880881187156,0.442738495163661,0.590042022158112,0.791548920146131,0.657525514760209
PEX19,17,0.701127095215233,0.0753231417781635,0.934191557480014,-0.343182330328787,0.596558591727055,0.441224649231591,0.366791634809703,0.457411767563551,-0.367853331606712
MRPL24,19,0.722817101441898,1.06756275928861,0.486949140631632,1.10532357174526,0.21310007910161,0.723940736807473,0.961615143321508,1.08733366588732,1.14529425312198
ANKRD13A,17,0.328643218619016,0.386734843224884,0.47130768775561,0.243244791801196,-0.0115886964149006,0.244701210867756,0.33643678272834,0.340593820798867,0.386990191985493
RCOR3,24,0.421862446406498,0.525672981529405,0.66605746423928,0.480737954765919,-0.0505578802821116,0.364950316267693,0.445779568881495,0.756161094096777,0.383555726356509
NFIC,15,-0.506948336057976,-0.515061807786372,-0.554323075318877,-0.389161207051179,-0.602634676700029,-0.399475029922318,-0.499806722786758,-0.358810611352714,-0.529785542295492
MKRN2,21,0.40387773417808,0.649274861686854,0.620343882563022,0.649363874547459,0.110852955967504,0.414703351464793,0.575437719249885,0.808574341486883,0.551019718885135
HMGB3,28,1.28271481617433,1.70588635766056,1.50550618857403,1.67595541400865,0.977544449252065,1.24773545327643,1.68262866424047,1.73021578813118,1.66882003463589
FECH,17,-0.0220143856379718,0.198606181010572,-0.0948114966400517,0.239019195845469,-0.168896504934533,0.0250254580125659,0.22066630480513,0.292896269185526,0.481791804352795
RAB18,16,1.10134415302153,0.919381760673367,0.996341613144251,0.882402038366889,1.1745346621321,1.02285108677823,1.01394467241455,0.950547636726755,1.02858583782569
PHF15; JADE2,13,-0.569269508345268,-0.384717485905011,-0.40536655989874,-0.269951270754913,-0.78655361867856,-0.418726723418372,-0.363563156399779,-0.273908304635833,-0.4147682457256
GMEB2,20,0.999282649870707,1.07272290969989,1.34642080636483,0.961419792266749,0.630603169785772,0.863966208185889,0.974717143895028,1.15699009765951,0.799496665989844
CHMP7,17,0.373452626124697,0.517888351144636,0.313011790982046,0.149228071736196,0.439272586706858,0.282896709878644,0.496564259573162,0.356688865669415,0.413657498062937
ZNF384,15,-0.117179257556263,0.15614866533303,-0.278329194988489,0.391790715909437,-0.127411646263914,0.0536421658358339,0.22125276621194,0.286108982363542,0.370091537870907
EIF2B1,19,0.881204210159817,0.686600397375674,0.630593979256778,0.845270675200606,1.31084519907396,0.988541040826359,0.922782067958934,0.770821002483096,1.09675040116394
PDCD10,19,0.695551061060771,0.45029997200235,0.392003643983079,0.32696457353147,0.762236622069182,0.599439522803014,0.646514936501246,0.502371165166165,0.556504662101789
GLE1,18,0.860630562647705,0.771960938241838,0.661823358045677,0.899167843537285,1.09956252548592,1.01457881746316,0.818185485695388,0.842102082573282,0.971366183616173
CENPC; CENPC1,21,0.208406285107481,0.626333156022667,0.128622285014263,0.864207798950718,0.230399716857681,0.381305057690707,0.543981973006128,0.592668140094268,0.846565735506861
CCDC102A,20,0.685363508427614,0.713556947265911,1.07765569936471,0.759367121299285,0.369434619737268,0.564127762816838,0.506862946172735,0.550226836763988,0.419775185606882
NAA35,15,0.838587428844042,0.543231991793224,0.40137625818419,0.754179518038031,1.47888097280524,0.987141146155633,0.870216716609365,0.595335233447875,0.996949646019967
NUP37,24,1.84805824320868,1.86925523575274,2.02579357961461,1.8855501596448,1.48244145296929,1.73652345038063,1.84811082751546,2.05854230500729,1.69804089886391
RC3H2,17,-0.813436382050758,-0.744206494225542,-0.773523206207226,-0.664528706368278,-0.865730047060483,-0.719810353265125,-0.57774659120933,-0.657576874956783,-0.420144850620831
COMMD1,19,0.278035973010686,0.378599569959547,0.467327359441763,0.435556153026122,-0.266330163115519,0.178190243397797,0.371818605530262,0.307361981752697,0.463640287286534
MBLAC2,15,-0.320687266031408,-0.133494422092477,-0.223730751341529,-0.215562660869288,-0.51182274764205,-0.262674486796666,-0.250150679727463,-0.105902075334926,-0.230214881970227
AHDC1,17,-0.509930571333786,-0.354511359428761,-0.830114925910067,0.0858161164372628,-0.207895273569996,-0.340478265841671,-0.283872213043155,-0.33015557276588,0.0207841057505647
ETFDH,14,-0.917758498642012,-0.852680208269204,-0.762100705948454,-0.814558576571336,-1.21358684385218,-1.02097383977406,-0.896914359177412,-0.641121554185428,-0.856995574275942
FANCG,17,-0.584080012964545,-0.797919715935898,-0.776187842260821,-0.669221454175441,-0.383992008850148,-0.402054301912726,-0.647948899455896,-0.684184510820268,-0.400426616006325
IRF2BPL,18,-0.449617197326386,-0.378180703864247,-0.0941719757993607,-0.380510733492489,-0.647052610020094,-0.491599193676064,-0.420516090127688,-0.256607486042549,-0.56338498918509
CLCC1,17,0.959777284426938,0.930853470450383,0.805282691824193,0.992335314169901,1.10899285380048,1.04843145624162,0.934810331142973,0.902214742131333,0.974003598859438
CYP20A1,19,1.07052071698831,0.754423012124404,0.714023028460808,0.836050690503543,1.44643494340739,1.06474499915432,0.935525273981915,0.837808445581405,1.07807605300713
CXXC1,17,0.133837627386633,0.630169916946413,0.22739802234357,0.922209816674398,0.109272022061591,0.501153980553598,0.570920081218627,0.726312928023514,0.6634198660183
PLBD1,18,0.180150333817787,0.260656688084307,0.13409077401522,0.376483463121588,0.362971584322114,0.366227249506681,0.291162702963899,0.304006186890099,0.476262807581918
HEBP1,24,0.940933932424473,1.0753772634761,1.33673048034446,1.00823237958274,0.736925533539994,0.825782148450749,1.0327758594281,1.1306556619111,0.873308893749575
MAPKAPK3,20,0.738906309662658,1.14541347513063,0.796825952093636,1.1567907050291,0.598150750852247,0.857908380414484,1.11712375432386,1.12176960032925,1.28315700662493
GYG1,17,1.27880925556968,0.984232905023335,1.80559114673915,0.385796506927568,1.0067091445057,0.895207053471426,0.956634367127753,0.796403759413593,0.502968009294285
EMC8,23,1.00055163233929,0.997431877731181,1.26322407426349,0.937989994283994,0.691720061564371,0.814425267125745,0.977728309077678,1.12456986332194,0.891093590372481
EWSR1,29,1.01732925776722,1.42953415355863,0.666963158252319,1.46043661889226,0.716119841793338,0.822936766981263,1.45316272645897,1.41164820177329,1.48988197294791
HYI,18,0.457976441582357,0.513181348467109,0.826919440650681,0.378680182298787,0.05107601741312,0.240355478800307,0.467033905676512,0.392909840949022,0.406906618074776
SQRDL; SQOR,15,0.310607085420747,0.37816088748562,0.163481623537857,0.192861652854853,0.549810332535575,0.353648205473936,0.428446152723492,0.425884538837446,0.309104953195218
TAF5L,17,-0.647135593993388,-0.543536434936629,-0.315563050772807,-0.464089449182771,-0.783440633685561,-0.531914892915946,-0.426015569624003,-0.456202407788181,-0.429563666918575
APLF,15,-0.751567296137674,-0.661065258925296,-0.393358515204302,-0.796565851028365,-0.9137065417165,-0.929808918113245,-0.707348447532562,-0.620906678915453,-0.835284956139958
LAMTOR1,18,0.0967598315948539,0.0813721864509684,0.257974177489871,-0.78633392841741,-0.232801192077588,-0.202158293026708,-0.381408116850773,-0.59064638000139,-0.81510992447984
MTIF2,19,0.838402313678472,1.10764839810519,0.707655442416391,1.13509701920848,0.704094757161508,0.9313500213135,0.996635415846631,1.01884635254708,1.27975018172451
MAPRE2,20,0.33556767726162,0.411726559181405,0.243981491259367,0.478106099294367,0.0559117631784432,0.308612685408356,0.426582643134921,0.312086325035903,0.701899747083244
EPM2AIP1,15,-0.359940043771957,-0.568181293246813,-0.533192624359465,-0.379317053317013,-0.0877262450154763,-0.24977948889989,-0.337274836317494,-0.388206006371558,-0.22657664475472
MBNL1,16,-1.53209708572717,-1.35772286443797,-1.03676240940681,-1.45358281168294,-1.71577686064584,-1.61956358381175,-1.41777419185373,-1.29455784736839,-1.55018796820881
GLA,18,0.519002072455063,0.697260667120226,0.876504207299364,0.745268913420889,0.346646713775234,0.564197308722557,0.681954233980381,0.743246765102361,0.595392427501707
PJA2,16,0.266432587565363,0.0826651171193316,0.542207153685135,-0.159616546297254,-0.216616003574661,-0.0638592029228562,-0.095480903940528,-0.08155825635518,-0.34313090219548
PSMD10,29,0.959663820404788,0.93163096183749,1.21836511033047,-0.127751771309407,0.587903727038702,0.699138065516541,0.779884205128036,0.579748032819481,-0.151069556828675
MMAB,17,0.583159192662615,0.741588710226237,0.990082883758378,0.742164575067852,0.199616443231138,0.449832370095933,0.60277564507183,0.904693039904272,0.420205032477412
TMX1,23,0.848854889104743,0.667124949146908,0.62369093344561,0.75713753137647,1.13134062190085,0.877853790825984,0.777626569863152,0.714317550120478,0.896540999384532
USP22,24,0.58991931218045,0.221871190100144,0.167433776197315,0.872860589852371,1.27612319748076,0.989369967507484,0.726285949916351,0.657754840787085,0.959230743404749
LANCL2,18,-0.307245058686428,-0.490659439267938,-0.583106862179745,-0.220541973209404,0.0277345629452341,-0.0901065213646248,-0.218656852394171,-0.419028134186822,-0.0496108908947637
GAB1,15,-0.507418805666218,-0.164858593001812,-0.232289434112648,-0.457496344517244,-0.814523864262499,-0.599482249888858,-0.563534398940389,-0.388365676012681,-0.582548203169047
PREB,20,0.690842277153459,0.474305435013139,0.403551449008448,0.661658174718365,1.18565264458227,0.797664257346261,0.750120274361208,0.616098407684454,0.874501385313648
THOC3,27,0.816014252237668,0.999030495218147,1.0802642442317,1.11617876099155,0.709199252901332,0.875333603199614,0.965179014066715,1.1816159887666,0.718701209469229
RBM42,21,0.462387743268001,0.751242063357413,0.627418027120386,0.905656778595095,0.424690767643638,0.567670336497262,0.781343147605829,0.807250352417368,0.747486871231148
TSC22D4,21,0.252328622883725,0.204457700214666,0.483611647278872,0.047668982648986,-0.166866921892812,-0.062355276459602,0.185035062797995,0.196117709729515,-0.0684229278325041
MYO5A,15,-1.07879959394453,-1.28894894072646,-1.40679520669734,-1.19534861667079,-0.447860419064916,-0.972752991125029,-1.03109128266775,-1.23361872368586,-1.01607611948723
INTS7,14,-0.324965601425633,-0.583651334687158,-0.613759277009375,-0.298498301551527,0.383352145932154,0.0291628718702697,-0.274885152723824,-0.38072139695552,-0.184010705453764
SMAP2,15,0.118775194305146,0.478240507458624,0.555799046316618,0.25729824022226,-0.0436101171515961,0.0176293437778074,0.366703285806896,0.426338516323456,0.31771311005285
HSD17B11,18,0.797850245228188,0.504283959401123,0.421104342681117,0.546068197038142,1.31108792038921,0.861647989479465,0.710360473393438,0.587887377629498,0.788684445371198
NTMT1,22,0.814634762785399,0.988952489275151,1.04394754539136,0.920649186267415,0.518692514029178,0.777350565879908,1.03933130275407,1.02485433624702,1.00166772445934
CDC123,22,1.33906109876612,1.04756343824968,1.35337651147148,0.85623491639782,0.937700310887235,1.17905333024093,1.06700027489803,0.965555894767352,1.13102787783868
ACAD11,17,0.178981212975128,-0.0861160683264206,0.0188045787790649,0.0845670713369948,0.775314099187598,0.291827747822317,0.159150989802004,0.134105888918493,0.205784506223827
PCMT1,29,0.991922650768679,1.13516907625047,1.35721595919235,1.09300110609235,0.671318984934238,0.87914018862935,1.09056887190601,1.19718219368609,0.983633079068376
BCAT2,17,0.63111099950056,0.534597303930624,0.443476285063349,0.427242191705501,0.782158876722988,0.575626713440485,0.594424820017188,0.623085607010758,0.67686458868249
DTYMK,35,1.8460340103738,2.02108662903097,2.16577946222191,2.09824744909152,1.48168693352393,1.83471724275527,2.04850322965903,2.18500026554336,1.99134850952551
MTMR12,15,0.268266094885782,-0.0194036339047852,-0.0757481241197286,0.236166395901645,0.721669027522889,0.361753029700299,0.323658659634166,0.144959100002623,0.557989841209293
POTEI,120,-3.54138107564555,-2.82918801773362,-3.32588676169859,-3.51284876110263,-3.75453616832519,-3.71828700527728,-3.52646986469012,-3.30085587126876,-3.40757960992232
DDI2,18,0.944034281126713,0.968932416504069,1.25406184977193,1.01419937073263,0.730648737985776,0.865772964891521,1.09051537634486,1.09757431212999,0.973066403509621
XPA,13,-0.452936166781347,-0.0123697393420539,-0.348130232476212,0.109722684608112,-0.423156598093259,-0.166753673819786,-0.090256603586937,0.022754386761827,0.145190248865662
AMOTL1,19,0.127286096397532,0.114617442813763,0.318401811414692,0.11678988322593,-0.305982603418412,-0.0304993776417533,0.0961748956242463,0.2817001317453,0.111304825140957
ARMC8,16,0.11297121165061,-0.0904808940335311,-0.114130144180059,0.0039187798559599,0.445624502640996,0.218781738996263,0.0990495333860757,0.0160139337955716,0.200889438202948
CRTC1,18,-0.183672411305853,-0.242335582188765,0.049340804161579,-0.509362585324379,-0.56191225683855,-0.660747323869687,-0.341599032903467,-0.444202102583359,-0.429408763279527
PPP1R2,17,0.415919987035455,0.0322544198862786,0.890012929770961,-0.702671047594311,-0.0892202706370071,-0.39622357949156,-0.363416593181196,-0.439231286683036,-0.937975666511337
TPD52,23,1.38764936672736,1.61282356474319,1.70453459224281,0.543483034396983,0.915629666464177,1.04733729971856,1.09542868322454,0.647199813580183,0.231386083505331
CRYZL1,17,0.741086455989361,0.671714270707525,1.01097929063427,0.705632449294358,0.211280627408115,0.54663524723156,0.804487780995723,0.831583878699961,0.747760887384088
YTHDF3,22,0.401373634311575,0.646727537204598,0.289386821874533,0.55996241567191,0.0659184915890201,0.269395624825911,0.655510952025759,0.520344106787689,0.837196719572756
TNPO2,22,1.01988901482984,0.586254676054523,0.701996222334692,0.724384333791539,1.37695129681715,1.0142225022003,0.936418454587587,0.532118508560218,1.00757231177328
HSD17B12,23,1.33823217678505,1.14221344904277,1.03292453529599,1.27429550501853,1.92921299487179,1.44012611676629,1.25572498346908,1.27071982112435,1.32360730801321
SF3B4,23,0.781381819324373,1.03069221611599,1.15645858704367,0.79915584100946,0.535755312664854,0.573969871408382,0.798670849716673,0.945045384761841,0.645222878567921
LSR,18,0.446767385409302,0.46044753733177,0.574341586646463,0.35496801139163,0.471263025610563,0.342419063996068,0.414581747955193,0.566546434458781,0.363937789609521
MBD2,16,0.240515767472461,0.306472277145561,0.217128955989169,0.537526543678155,0.275045290851027,0.19499537314325,0.334450469697906,0.348567982104628,0.484753880303337
TMEM131,14,-0.0854573896189379,0.0465699606199994,-0.228775634721378,0.145362721649169,0.00720857160276189,-0.00107999913847046,0.0261904928886132,0.0508195670126526,0.199087070482683
SH3RF1,19,0.219631319634905,0.350788146818493,0.509003939294741,0.350738050285033,0.0278330169010435,0.168067306101378,0.407556317280509,0.41073080695611,0.250172581323589
FARP1,18,0.249268429780717,0.0276746090891926,0.0337439491105602,0.128678622612126,0.605425748137423,0.293087120301005,0.249222038428526,0.134994932262535,0.308083378885593
